image_uri,template_uri,label,request_id,job_id,area_id,area_index,local_id,kind,worker_verdict,fill_ratio,delta_fill_ratio,baseline_fill_ratio
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-75e236846d7e_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-75e236846d7e_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-75e236846d7e,38,5,problem,not-filled,0.31762749445676275,0.06707317073170732,0.25055432372505543
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ad803b8f255,39,1,problem,not-filled,0.29711751662971175,0.10310421286031043,0.19401330376940132
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ad803b8f255,39,2,problem,not-filled,0.3032150776053215,0.07317073170731708,0.23004434589800443
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_3__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ad803b8f255,39,3,problem,filled,0.7278270509977827,0.5011086474501109,0.22671840354767184
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ad803b8f255,39,4,problem,not-filled,0.31984478935698446,0.08869179600886917,0.2311529933481153
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ad803b8f255_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ad803b8f255,39,5,problem,not-filled,0.31319290465631927,0.06430155210643013,0.24889135254988914
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ce9ba5cc6b7,40,1,problem,not-filled,0.3120842572062084,0.11696230598669621,0.1951219512195122
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_2__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ce9ba5cc6b7,40,2,problem,filled,0.7017738359201774,0.46840354767184034,0.23337028824833703
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_3__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ce9ba5cc6b7,40,3,problem,not-filled,0.3143015521064302,0.08203991130820401,0.23226164079822617
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ce9ba5cc6b7,40,4,problem,not-filled,0.31929046563192903,0.08813747228381374,0.2311529933481153
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-7ce9ba5cc6b7_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-7ce9ba5cc6b7,40,5,problem,not-filled,0.31929046563192903,0.07649667405764965,0.24279379157427938
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_1__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-803597df27da,41,1,problem,filled,0.8375831485587583,0.6568736141906873,0.18070953436807094
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-803597df27da,41,2,problem,not-filled,0.3874722838137472,0.15742793791574278,0.23004434589800443
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_3__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-803597df27da,41,3,problem,not-filled,0.37084257206208426,0.12361419068736143,0.24722838137472283
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-803597df27da,41,4,problem,not-filled,0.37583148558758317,0.14412416851441243,0.23170731707317074
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-803597df27da_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-803597df27da,41,5,problem,not-filled,0.37583148558758317,0.13248337028824836,0.2433481152993348
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-85fada361f52,42,1,problem,not-filled,0.36086474501108645,0.1818181818181818,0.17904656319290466
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_2__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-85fada361f52,42,2,problem,filled,0.7749445676274944,0.5432372505543237,0.23170731707317074
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_3__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-85fada361f52,42,3,problem,not-filled,0.36585365853658536,0.12583148558758314,0.24002217294900222
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-85fada361f52,42,4,problem,not-filled,0.36862527716186255,0.13414634146341467,0.23447893569844788
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-85fada361f52_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-85fada361f52,42,5,problem,not-filled,0.3625277161862528,0.11917960088691798,0.2433481152993348
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-8937f316fbfc,43,1,problem,not-filled,0.3763858093126386,0.20454545454545456,0.17184035476718404
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-8937f316fbfc,43,2,problem,not-filled,0.39523281596452325,0.16906873614190684,0.2261640798226164
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_3__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-8937f316fbfc,43,3,problem,filled,0.7854767184035477,0.5482261640798227,0.23725055432372505
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-8937f316fbfc,43,4,problem,not-filled,0.36585365853658536,0.1457871396895787,0.22006651884700665
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2396-72dd-b653-8937f316fbfc_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2396-72dd-b653-8937f316fbfc,43,5,problem,not-filled,0.3625277161862528,0.12860310421286034,0.23392461197339245
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-64386f86bfaf,44,1,problem,not-filled,0.3669623059866962,0.18847006651884698,0.17849223946784923
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-64386f86bfaf,44,2,problem,not-filled,0.38913525498891355,0.164079822616408,0.22505543237250555
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_3__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-64386f86bfaf,44,3,problem,not-filled,0.3713968957871397,0.1352549889135255,0.2361419068736142
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_4__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-64386f86bfaf,44,4,problem,filled,0.7195121951219512,0.483370288248337,0.2361419068736142
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-64386f86bfaf_5__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-64386f86bfaf,44,5,problem,not-filled,0.35698447893569846,0.11696230598669624,0.24002217294900222
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_1__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-69c4aecec8d4,45,1,problem,not-filled,0.35698447893569846,0.18015521064301554,0.17682926829268292
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-69c4aecec8d4,45,2,problem,not-filled,0.37472283813747226,0.15188470066518844,0.22283813747228381
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_3__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-69c4aecec8d4,45,3,problem,not-filled,0.3786031042128603,0.13913525498891352,0.2394678492239468
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_4__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-69c4aecec8d4,45,4,problem,not-filled,0.3719512195121951,0.12915742793791574,0.24279379157427938
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1b66-ef81-7cbd-86d5-38682cbe6239/bubbles/problem/019e176f-2397-708c-91ec-69c4aecec8d4_5__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1b66-ef81-7cbd-86d5-38682cbe6239,019e176f-2397-708c-91ec-69c4aecec8d4,45,5,problem,filled,0.7139689578713969,0.4745011086474501,0.2394678492239468
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb/bubbles/problem/019e176f-2396-72dd-b652-e1bb85da4409_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb/bubbles/problem/019e176f-2396-72dd-b652-e1bb85da4409_1__template.png,filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb,019e176f-2396-72dd-b652-e1bb85da4409,1,1,problem,filled,0.6502217294900222,0.42849223946784926,0.22172949002217296
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb/bubbles/problem/019e176f-2396-72dd-b652-e1bb85da4409_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e1b66-d95a-73f8-a8a4-1792eec4ce77/019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb/bubbles/problem/019e176f-2396-72dd-b652-e1bb85da4409_2__template.png,not-filled,019e1b66-d95a-73f8-a8a4-1792eec4ce77,019e1f49-e4cf-7e14-9aa4-090e1e3a0cdb,019e176f-2396-72dd-b652-e1bb85da4409,1,2,problem,not-filled,0.37084257206208426,0.14079822616407983,0.23004434589800443
